DATE,HOUR,INVAGE,STREET2,STREET1,ALCOHOL,INJURY,.fitted
2011-03-31,6,52,OSKENONTON  LANE,DUNDAS ST E,0,None,2.2204460492503126e-16
2011-03-31,6,67,OSKENONTON  LANE,DUNDAS ST E,0,Major,2.2204460492503126e-16
2011-04-02,19,52,LANYARD Road,WESTON Road,0,None,2.2204460492503126e-16
2011-04-02,19,42,LANYARD Road,WESTON Road,0,Minor,2.2204460492503126e-16
2011-04-02,19,57,LANYARD Road,WESTON Road,0,Major,2.2204460492503126e-16
2011-04-02,19,12,LANYARD Road,WESTON Road,0,Minimal,2.2204460492503126e-16
2011-04-02,19,37,LANYARD Road,WESTON Road,0,Minor,2.2204460492503126e-16
2011-04-02,19,22,LANYARD Road,WESTON Road,0,None,2.2204460492503126e-16
2011-04-02,22,72,VARNA DR,LAWRENCE AVE W,0,Minimal,2.2204460492503126e-16
2011-04-02,22,2,VARNA DR,LAWRENCE AVE W,0,Major,2.2204460492503126e-16
2011-04-02,22,27,VARNA DR,LAWRENCE AVE W,0,Minor,2.2204460492503126e-16
2011-04-04,3,37,WESTON RD,SHEPPARD AVE W,0,Major,0.9999999999999998
2011-04-05,7,62,BLOOR ST W,DUNDAS ST W,0,Major,2.2204460492503126e-16
2011-04-05,7,22,BLOOR ST W,DUNDAS ST W,0,None,2.2204460492503126e-16
2011-04-05,10,67,WELLESLEY ST E,JARVIS ST,0,None,2.2204460492503126e-16
2011-04-05,10,67,WELLESLEY ST E,JARVIS ST,0,Major,2.2204460492503126e-16
2011-04-06,21,62,FOREST MANOR RD,PARKWAY FOREST DR,0,None,2.2204460492503126e-16
2011-04-06,21,57,FOREST MANOR RD,PARKWAY FOREST DR,0,Major,2.2204460492503126e-16
2011-04-07,20,57,REVCOE Driv,WILLOWDALE Aven,0,Minor,2.2204460492503126e-16
2011-04-07,20,77,REVCOE Driv,WILLOWDALE Aven,0,Major,2.2204460492503126e-16
2011-04-08,16,72,HEDDINGTON AVE,EGLINTON AVE W,0,Minor,2.2204460492503126e-16
2011-04-08,16,67,HEDDINGTON AVE,EGLINTON AVE W,0,Major,2.2204460492503126e-16
2011-04-08,16,37,HEDDINGTON AVE,EGLINTON AVE W,0,Minor,2.2204460492503126e-16
2011-04-15,12,27,TAPSCOTT RD,MCNICOLL AVE,0,Major,2.2204460492503126e-16
2011-04-17,11,72,HIGHVIEW AVE,WILSON AVE,0,Major,2.2204460492503126e-16
2011-04-18,10,32,CARRIER DR,HIGHWAY 27  N,0,Major,2.2204460492503126e-16
2011-04-18,10,87,CARRIER DR,HIGHWAY 27  N,0,Minor,2.2204460492503126e-16
2011-04-18,10,47,CARRIER DR,HIGHWAY 27  N,0,None,2.2204460492503126e-16
2010-11-16,18,62,HOWARD PARK AVE,PARKSIDE DR,0,Major,2.2204460492503126e-16
2010-08-19,17,27,DEWSON ST,ROXTON RD,0,None,2.2204460492503126e-16
2010-10-13,22,72,WALLACE Aven,LANSDOWNE Aven,0,Major,2.2204460492503126e-16
2010-12-19,2,57,MANNING AVE,DUNDAS ST W,0,None,2.2204460492503126e-16
2010-12-19,2,32,MANNING AVE,DUNDAS ST W,0,Major,2.2204460492503126e-16
2010-12-20,15,47,PACHINO BLVD,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2010-12-20,15,47,PACHINO BLVD,VICTORIA PARK AVE,0,Major,2.2204460492503126e-16
2010-12-21,16,32,BROADVIEW Ave,DANFORTH Ave,0,None,2.2204460492503126e-16
2010-12-21,16,57,BROADVIEW Ave,DANFORTH Ave,0,Major,2.2204460492503126e-16
2010-12-23,20,52,BRIDGMAN AVE,BATHURST ST,0,Major,2.2204460492503126e-16
2010-12-23,20,52,BRIDGMAN AVE,BATHURST ST,0,None,2.2204460492503126e-16
2010-12-23,20,42,BRIDGMAN AVE,BATHURST ST,0,Fatal,2.2204460492503126e-16
2010-06-27,17,67,GARDINER QUEENSWAY W RAMP,THE QUEENSWAY,0,Minimal,2.2204460492503126e-16
2010-12-28,17,72,SILVER STAR BLVD,STEELES AVE E,0,None,2.2204460492503126e-16
2010-12-28,17,77,SILVER STAR BLVD,STEELES AVE E,0,None,2.2204460492503126e-16
2010-12-28,17,32,SILVER STAR BLVD,STEELES AVE E,0,Fatal,2.2204460492503126e-16
2010-12-28,17,32,MIDLAND AVE,STEELES AVE E,0,Major,2.2204460492503126e-16
2010-12-29,21,32,BOWDEN ST,DANFORTH AVE,1,None,0.9999999999999998
2011-01-01,3,57,DUNDAS ST W,HIGH PARK AVE,0,None,2.2204460492503126e-16
2011-01-01,3,27,DUNDAS ST W,HIGH PARK AVE,0,Major,2.2204460492503126e-16
2011-01-01,5,62,DUPONT ST,SPADINA RD,0,None,2.2204460492503126e-16
2011-01-01,5,22,DUPONT ST,SPADINA RD,0,Major,2.2204460492503126e-16
2011-01-02,1,57,ELLESMERE RD,MCCOWAN RD,0,None,2.2204460492503126e-16
2011-01-02,1,22,ELLESMERE RD,MCCOWAN RD,0,Major,2.2204460492503126e-16
2011-01-04,16,62,PRESTON RD,DUFFERIN ST,0,Major,2.2204460492503126e-16
2011-01-04,16,32,PRESTON RD,DUFFERIN ST,0,None,2.2204460492503126e-16
2011-01-04,16,32,PRESTON RD,DUFFERIN ST,0,Minimal,2.2204460492503126e-16
2011-01-05,10,62,CHRISTIE ST,DUPONT ST,0,None,2.2204460492503126e-16
2011-01-05,10,82,CHRISTIE ST,DUPONT ST,0,Major,2.2204460492503126e-16
2011-01-05,16,22,CARDWELL AVE,KENNEDY RD,0,None,2.2204460492503126e-16
2011-01-05,16,77,CARDWELL AVE,KENNEDY RD,0,Major,2.2204460492503126e-16
2011-01-05,19,72,WARDEN AVE,FINCH AVE E,0,None,2.2204460492503126e-16
2011-01-05,19,42,WARDEN AVE,FINCH AVE E,0,Major,2.2204460492503126e-16
2011-01-06,14,22,YORK ST,QUEEN ST W,0,Major,2.2204460492503126e-16
2011-01-06,14,42,YORK ST,QUEEN ST W,0,None,2.2204460492503126e-16
2011-01-06,20,42,GANDER DR,ELLESMERE RD,0,None,2.2204460492503126e-16
2011-01-06,20,52,GANDER DR,ELLESMERE RD,0,Major,2.2204460492503126e-16
2011-01-06,20,52,GANDER DR,ELLESMERE RD,0,Major,2.2204460492503126e-16
2011-01-06,20,52,GANDER DR,ELLESMERE RD,0,Minimal,2.2204460492503126e-16
2011-01-07,14,52,PORTUGAL SQ,BATHURST ST,0,None,2.2204460492503126e-16
2011-01-10,8,27,SLOANE AVE,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2011-01-07,14,52,PORTUGAL SQ,BATHURST ST,0,Major,2.2204460492503126e-16
2011-01-07,19,37,YORK GATE BLVD,FINCH AVE W,0,None,2.2204460492503126e-16
2011-01-07,19,47,YORK GATE BLVD,FINCH AVE W,0,Major,2.2204460492503126e-16
2011-01-10,8,42,SLOANE AVE,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2011-01-10,8,12,SLOANE AVE,VICTORIA PARK AVE,0,Major,2.2204460492503126e-16
2010-09-01,19,57,CODSELL AVE,SHAFTESBURY ST,0,Major,2.2204460492503126e-16
2011-01-10,12,47,BEECROFT RD,SHEPPARD AVE W,0,None,2.2204460492503126e-16
2011-01-10,12,67,BEECROFT RD,SHEPPARD AVE W,0,Major,2.2204460492503126e-16
2011-01-11,6,42,IONVIEW RD,EGLINTON AVE E,0,Minor,2.2204460492503126e-16
2011-01-11,6,32,IONVIEW RD,EGLINTON AVE E,0,Major,2.2204460492503126e-16
2011-01-11,6,42,IONVIEW RD,EGLINTON AVE E,0,Minimal,2.2204460492503126e-16
2011-01-11,10,52,BATHURST ST,QUEEN ST W,0,None,2.2204460492503126e-16
2011-01-11,11,32,BAY ST,DUNDAS ST W,0,Minor,2.2204460492503126e-16
2011-01-11,11,27,BAY ST,DUNDAS ST W,0,None,2.2204460492503126e-16
2011-01-11,11,42,BAY ST,DUNDAS ST W,0,Minimal,2.2204460492503126e-16
2011-01-11,11,67,BAY ST,DUNDAS ST W,0,Major,2.2204460492503126e-16
2011-01-11,19,42,RYERSON AVE,QUEEN ST W,1,None,0.9999999999999998
2011-01-11,19,57,RYERSON AVE,QUEEN ST W,1,Major,0.9999999999999998
2011-01-12,3,37,LAWRENCE AVE W,AVENUE RD,0,Minimal,2.2204460492503126e-16
2011-01-12,3,27,LAWRENCE AVE W,AVENUE RD,0,Major,2.2204460492503126e-16
2011-01-12,3,47,LAWRENCE AVE W,AVENUE RD,0,None,2.2204460492503126e-16
2011-01-13,6,62,ALLIANCE AVE,HUMBER BLVD,0,None,2.2204460492503126e-16
2011-01-13,6,32,ALLIANCE AVE,HUMBER BLVD,0,Major,2.2204460492503126e-16
2011-01-15,10,17,RENFORTH DR,EGLINTON AVE W,0,Minor,2.2204460492503126e-16
2011-01-15,10,47,RENFORTH DR,EGLINTON AVE W,0,Major,2.2204460492503126e-16
2011-01-16,20,72,GUNNS RD,ST CLAIR AVE W,0,Major,2.2204460492503126e-16
2011-01-16,20,57,GUNNS RD,ST CLAIR AVE W,0,None,2.2204460492503126e-16
2011-01-19,13,67,WOODBINE AVE,O CONNOR DR,0,None,2.2204460492503126e-16
2011-01-19,13,52,WOODBINE AVE,O CONNOR DR,0,Major,2.2204460492503126e-16
2011-01-19,15,47,AVON CRES,WESTON RD,0,Major,2.2204460492503126e-16
2011-01-19,15,37,AVON CRES,WESTON RD,0,None,2.2204460492503126e-16
2011-01-19,19,27,BROOKHAVEN DR,LAWRENCE AVE W,0,Major,2.2204460492503126e-16
2011-01-19,19,37,BROOKHAVEN DR,LAWRENCE AVE W,0,Minor,2.2204460492503126e-16
2011-01-19,19,17,BROOKHAVEN DR,LAWRENCE AVE W,0,None,2.2204460492503126e-16
2011-01-20,15,62,GORDON MURISON LANE,STEELES AVE E,0,Major,2.2204460492503126e-16
2010-09-26,22,27,VICE REGENT BLVD,HIGHWAY 27  N,1,Fatal,0.9999999999999998
2011-01-20,15,57,GORDON MURISON LANE,STEELES AVE E,0,None,2.2204460492503126e-16
2011-01-20,15,52,GORDON MURISON LANE,STEELES AVE E,0,None,2.2204460492503126e-16
2011-01-21,5,57,NORTON AVE W,DUFFERIN ST,0,None,2.2204460492503126e-16
2010-08-19,17,87,DEWSON ST,ROXTON RD,0,Major,2.2204460492503126e-16
2010-10-14,6,47,GERRY FITZGERALD DR,STEELES AVE W,0,None,2.2204460492503126e-16
2010-08-20,22,37,JOSEPH DUGGAN  RD,LAKE SHORE BLVD E,0,None,2.2204460492503126e-16
2010-09-24,17,42,SELKIRK ST,PAPE AVE,0,Major,2.2204460492503126e-16
2010-09-24,17,42,SELKIRK ST,PAPE AVE,0,None,2.2204460492503126e-16
2010-08-20,22,17,JOSEPH DUGGAN  RD,LAKE SHORE BLVD E,0,Fatal,2.2204460492503126e-16
2010-10-14,6,62,GERRY FITZGERALD DR,STEELES AVE W,0,Major,2.2204460492503126e-16
2010-09-24,22,22,TODD BROOK DR,ALBION RD,0,Major,2.2204460492503126e-16
2010-09-24,22,52,TODD BROOK DR,ALBION RD,0,None,2.2204460492503126e-16
2010-09-25,17,22,BOWIE AVE,CALEDONIA RD,0,None,2.2204460492503126e-16
2010-09-25,17,52,BOWIE AVE,CALEDONIA RD,0,Major,2.2204460492503126e-16
2010-09-26,15,22,BLOOR ST E,ROSEDALE VALLEY RD,0,Major,2.2204460492503126e-16
2010-09-26,15,37,BLOOR ST E,ROSEDALE VALLEY RD,0,Major,2.2204460492503126e-16
2010-09-26,19,32,KEYWEST AVE,DUFFERIN ST,0,Major,2.2204460492503126e-16
2010-09-26,19,42,KEYWEST AVE,DUFFERIN ST,0,None,2.2204460492503126e-16
2010-09-26,22,47,VICE REGENT BLVD,HIGHWAY 27  N,1,None,0.9999999999999998
2010-06-27,17,52,GARDINER QUEENSWAY W RAMP,THE QUEENSWAY,0,Minimal,2.2204460492503126e-16
2010-09-26,22,7,VICE REGENT BLVD,HIGHWAY 27  N,1,Major,0.9999999999999998
2010-09-26,22,32,VICE REGENT BLVD,HIGHWAY 27  N,1,Minimal,0.9999999999999998
2010-09-26,23,32,COLBORNE LODGE DR,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2010-09-26,23,62,COLBORNE LODGE DR,LAKE SHORE BLVD W,0,None,2.2204460492503126e-16
2010-09-26,23,27,COLBORNE LODGE DR,LAKE SHORE BLVD W,0,Fatal,2.2204460492503126e-16
2010-09-27,21,42,FINCH AVE E,BRIMLEY RD,0,None,2.2204460492503126e-16
2010-09-27,21,52,FINCH AVE E,BRIMLEY RD,0,Major,2.2204460492503126e-16
2010-09-28,6,57,EDDYSTONE AVE,JANE ST,0,Minimal,2.2204460492503126e-16
2010-09-28,6,57,EDDYSTONE AVE,JANE ST,0,Major,2.2204460492503126e-16
2010-09-28,10,62,MAIN ST,DANFORTH AVE,0,None,2.2204460492503126e-16
2010-09-28,10,77,MAIN ST,DANFORTH AVE,0,Major,2.2204460492503126e-16
2010-09-29,6,27,DAVISVILLE AVE,MOUNT PLEASANT RD,0,Major,2.2204460492503126e-16
2010-09-29,6,52,DAVISVILLE AVE,MOUNT PLEASANT RD,0,Minimal,2.2204460492503126e-16
2010-09-29,6,42,DAVISVILLE AVE,MOUNT PLEASANT RD,0,Minor,2.2204460492503126e-16
2010-10-01,12,32,FRASER AVE,KING ST W,0,Major,2.2204460492503126e-16
2010-10-02,20,7,BIRCHMOUNT RD,DANFORTH RD,0,None,2.2204460492503126e-16
2010-10-01,12,57,FRASER AVE,KING ST W,0,None,2.2204460492503126e-16
2010-10-01,22,47,BIRCHMOUNT RD,SILVER SPRINGS BLVD,0,Major,2.2204460492503126e-16
2010-10-02,18,42,SHERBOURNE ST,ADELAIDE ST E,0,Major,2.2204460492503126e-16
2010-10-02,18,22,SHERBOURNE ST,ADELAIDE ST E,0,None,2.2204460492503126e-16
2010-10-02,20,2,BIRCHMOUNT RD,DANFORTH RD,0,None,2.2204460492503126e-16
2010-10-02,20,12,BIRCHMOUNT RD,DANFORTH RD,0,None,2.2204460492503126e-16
2010-10-02,20,37,BIRCHMOUNT RD,DANFORTH RD,0,None,2.2204460492503126e-16
2010-10-02,20,77,BIRCHMOUNT RD,DANFORTH RD,0,Major,2.2204460492503126e-16
2010-08-21,3,27,HOLLIS AVE,WARDEN AVE,1,Major,0.9999999999999998
2010-10-04,8,47,WINCOTT DR,CHETTA PL,0,None,2.2204460492503126e-16
2010-10-04,8,37,WINCOTT DR,CHETTA PL,0,None,2.2204460492503126e-16
2010-10-04,8,7,WINCOTT DR,CHETTA PL,0,Major,2.2204460492503126e-16
2010-10-04,11,57,DUNDAS ST W,BLOOR ST W,0,None,2.2204460492503126e-16
2010-10-04,11,42,DUNDAS ST W,BLOOR ST W,0,None,2.2204460492503126e-16
2010-10-04,11,17,DUNDAS ST W,BLOOR ST W,0,Major,2.2204460492503126e-16
2010-10-04,16,32,BLUE JAYS WAY,FRONT ST W,0,Major,2.2204460492503126e-16
2010-10-04,16,37,BLUE JAYS WAY,FRONT ST W,0,Minimal,2.2204460492503126e-16
2010-10-05,17,32,AUTO MALL DR,MILNER AVE,0,Major,2.2204460492503126e-16
2010-10-07,20,42,HOLLYWOOD AVE,DORIS AVE,0,None,2.2204460492503126e-16
2010-10-07,20,42,HOLLYWOOD AVE,DORIS AVE,0,Fatal,2.2204460492503126e-16
2010-10-08,8,47,SANAGAN RD,ALBION RD,0,None,2.2204460492503126e-16
2010-10-08,8,72,SANAGAN RD,ALBION RD,0,Major,2.2204460492503126e-16
2010-10-08,9,62,KENNEDY RD,SHEPPARD AVE E,0,None,2.2204460492503126e-16
2010-10-08,9,87,KENNEDY RD,SHEPPARD AVE E,0,Major,2.2204460492503126e-16
2010-10-08,11,27,PRIVET RD,WILSON AVE,0,Major,2.2204460492503126e-16
2010-10-08,11,77,PRIVET RD,WILSON AVE,0,None,2.2204460492503126e-16
2010-10-08,22,42,AVOCA AVE,ST CLAIR AVE E,0,Minor,2.2204460492503126e-16
2010-10-08,22,42,AVOCA AVE,ST CLAIR AVE E,0,Minor,2.2204460492503126e-16
2010-10-08,22,42,AVOCA AVE,ST CLAIR AVE E,0,Major,2.2204460492503126e-16
2010-10-08,22,47,AVOCA AVE,ST CLAIR AVE E,0,None,2.2204460492503126e-16
2010-10-09,2,32,BETHRIDGE Rd,HIGHWAY 27  N,0,Minimal,2.2204460492503126e-16
2010-10-09,2,22,BETHRIDGE Rd,HIGHWAY 27  N,0,Major,2.2204460492503126e-16
2010-10-09,11,77,SKYMARK DR,FINCH AVE E,0,None,2.2204460492503126e-16
2010-10-09,23,52,KALMAR AVE,KINGSTON RD,0,Major,2.2204460492503126e-16
2010-10-10,2,22,AVONDALE AVE,YONGE ST,0,Major,2.2204460492503126e-16
2010-08-21,3,27,HOLLIS AVE,WARDEN AVE,1,None,0.9999999999999998
2010-11-17,8,32,KENNETH AVE,DUNDAS ST W,0,None,2.2204460492503126e-16
2010-10-14,17,17,CASTLE FRANK RD,BLOOR ST E,0,Minimal,2.2204460492503126e-16
2010-11-17,8,52,KENNETH AVE,DUNDAS ST W,0,Fatal,2.2204460492503126e-16
2010-08-21,13,57,NASMITH AVE,GERRARD ST E,0,Major,2.2204460492503126e-16
2010-08-25,8,22,SHEPPARD AVE W,BATHURST ST,0,Minor,0.9999999999999998
2010-08-25,8,37,SHEPPARD AVE W,BATHURST ST,0,None,0.9999999999999998
2010-08-25,8,22,SHEPPARD AVE W,BATHURST ST,0,Minor,0.9999999999999998
2010-08-25,8,7,SHEPPARD AVE W,BATHURST ST,0,Major,0.9999999999999998
2010-08-25,8,32,SHEPPARD AVE W,BATHURST ST,0,Minor,0.9999999999999998
2010-06-27,17,67,GARDINER QUEENSWAY W RAMP,THE QUEENSWAY,0,Major,2.2204460492503126e-16
2010-08-25,23,32,CHAMPAGNE DR,CHESSWOOD DR,0,Major,2.2204460492503126e-16
2010-08-25,23,52,CHAMPAGNE DR,CHESSWOOD DR,0,Minimal,2.2204460492503126e-16
2010-08-27,1,22,BURNHAMTHORPE RD,DUNDAS ST W,0,None,2.2204460492503126e-16
2010-08-27,1,87,BURNHAMTHORPE RD,DUNDAS ST W,0,Major,2.2204460492503126e-16
2010-08-27,11,47,HOLLY ST,EGLINTON AVE E,0,None,2.2204460492503126e-16
2010-08-27,11,42,HOLLY ST,EGLINTON AVE E,0,Major,2.2204460492503126e-16
2010-08-28,20,17,COUNTRYMAN CRCL,WESTMORE DR,0,Major,2.2204460492503126e-16
2010-09-01,18,2,PEARLDALE AVE,FINCH AVE W,0,Minor,2.2204460492503126e-16
2010-09-01,18,27,PEARLDALE AVE,FINCH AVE W,0,None,2.2204460492503126e-16
2010-09-01,18,37,PEARLDALE AVE,FINCH AVE W,0,Major,2.2204460492503126e-16
2010-09-02,10,47,VILLAGE STATION Rd,MILLWOOD Rd,0,Minimal,2.2204460492503126e-16
2010-09-02,10,87,VILLAGE STATION Rd,MILLWOOD Rd,0,Major,2.2204460492503126e-16
2010-09-02,16,42,GLADSTONE AVE,COLLEGE ST,0,None,2.2204460492503126e-16
2010-09-02,16,47,GLADSTONE AVE,COLLEGE ST,0,Major,2.2204460492503126e-16
2010-09-02,17,47,HUPFIELD TRL,MCLEVIN AVE,0,Minimal,2.2204460492503126e-16
2010-09-02,17,27,HUPFIELD TRL,MCLEVIN AVE,0,Major,2.2204460492503126e-16
2010-09-02,17,22,HUPFIELD TRL,MCLEVIN AVE,0,Major,2.2204460492503126e-16
2010-09-03,11,27,MERRIAN RD,KENNEDY RD,0,None,2.2204460492503126e-16
2010-09-03,11,47,MERRIAN RD,KENNEDY RD,0,Major,2.2204460492503126e-16
2010-09-09,11,22,BAY ST,QUEEN ST W,0,None,2.2204460492503126e-16
2010-09-09,11,22,BAY ST,QUEEN ST W,0,Major,2.2204460492503126e-16
2010-09-09,11,47,BAY ST,QUEEN ST W,0,None,2.2204460492503126e-16
2010-09-09,21,52,FERRIS Road,SQUIRES Aven,0,None,2.2204460492503126e-16
2010-09-09,21,22,FERRIS Road,SQUIRES Aven,0,Major,2.2204460492503126e-16
2010-11-25,10,37,TROJAN GT,KENNEDY RD,0,Minor,2.2204460492503126e-16
2010-09-11,16,57,LOWER SIMCOE ST,QUEENS QUAY W,0,Major,2.2204460492503126e-16
2010-09-11,16,42,LOWER SIMCOE ST,QUEENS QUAY W,0,None,2.2204460492503126e-16
2010-09-11,20,27,SHANLY ST,DUFFERIN ST,0,Minimal,2.2204460492503126e-16
2010-09-11,20,37,SHANLY ST,DUFFERIN ST,0,Major,2.2204460492503126e-16
2010-09-11,20,42,SHANLY ST,DUFFERIN ST,0,None,2.2204460492503126e-16
2010-09-12,1,42,OXFORD ST,SPADINA AVE,0,None,2.2204460492503126e-16
2010-09-12,1,57,OXFORD ST,SPADINA AVE,0,Major,2.2204460492503126e-16
2010-09-13,6,37,ELLESMERE RD,MARKHAM RD,0,None,2.2204460492503126e-16
2010-09-13,6,22,ELLESMERE RD,MARKHAM RD,0,Major,2.2204460492503126e-16
2010-09-14,2,27,ISLINGTON Aven,LAKE SHORE Boul W,0,Minor,2.2204460492503126e-16
2010-09-14,2,62,ISLINGTON Aven,LAKE SHORE Boul W,0,Major,2.2204460492503126e-16
2010-09-14,10,37,SULLIVAN ST,SPADINA AVE,0,None,2.2204460492503126e-16
2010-09-14,10,82,SULLIVAN ST,SPADINA AVE,0,Fatal,2.2204460492503126e-16
2010-09-14,11,72,LAKESIDE AVE,KINGSTON RD,0,Major,2.2204460492503126e-16
2010-09-14,11,72,LAKESIDE AVE,KINGSTON RD,0,None,2.2204460492503126e-16
2010-09-15,4,27,CHURCH ST,WESTON RD,0,Fatal,2.2204460492503126e-16
2010-09-15,11,42,DANFORTH AVE,MAIN ST,0,None,2.2204460492503126e-16
2010-09-15,11,47,DANFORTH AVE,MAIN ST,0,Major,2.2204460492503126e-16
2010-09-15,19,37,SPADINA Aven,QUEEN Stre W,0,None,2.2204460492503126e-16
2010-09-15,19,32,SPADINA Aven,QUEEN Stre W,0,Major,2.2204460492503126e-16
2010-09-19,15,42,VICTORIA PARK AVE,EGLINTON AVE E,0,Major,2.2204460492503126e-16
2010-09-19,15,62,VICTORIA PARK AVE,EGLINTON AVE E,0,None,2.2204460492503126e-16
2010-09-20,10,32,FINCH AVE E,PINEWAY BLVD,0,None,2.2204460492503126e-16
2010-09-20,10,72,FINCH AVE E,PINEWAY BLVD,0,Major,2.2204460492503126e-16
2010-10-14,17,32,CASTLE FRANK RD,BLOOR ST E,0,Major,2.2204460492503126e-16
2010-11-17,15,52,MIDLAND AVE,DANFORTH RD,0,None,2.2204460492503126e-16
2010-10-16,15,47,MC GILL ST,CHURCH ST,0,Major,2.2204460492503126e-16
2010-11-17,15,27,MIDLAND AVE,DANFORTH RD,0,Major,2.2204460492503126e-16
2010-10-16,15,22,MC GILL ST,CHURCH ST,0,None,2.2204460492503126e-16
2010-11-17,18,12,VIRGILWOOD Dr,FINCH Ave W,0,None,2.2204460492503126e-16
2010-10-18,8,32,ROWENA DR,VICTORIA PARK AVE,0,None,2.2204460492503126e-16
2010-11-17,18,77,VIRGILWOOD Dr,FINCH Ave W,0,None,2.2204460492503126e-16
2010-10-18,8,17,ROWENA DR,VICTORIA PARK AVE,0,Major,2.2204460492503126e-16
2010-10-18,8,17,ROWENA DR,VICTORIA PARK AVE,0,Minor,2.2204460492503126e-16
2010-10-20,18,27,KENILWORTH Aven,QUEEN Stre E,0,None,2.2204460492503126e-16
2010-10-20,18,52,KENILWORTH Aven,QUEEN Stre E,0,Major,2.2204460492503126e-16
2010-10-21,13,22,CARPENTER RD,STEELES AVE W,0,None,2.2204460492503126e-16
2010-10-21,13,62,CARPENTER RD,STEELES AVE W,0,Major,2.2204460492503126e-16
2010-10-21,20,32,BIRCHMOUNT RD,EGLINTON AVE E,0,None,2.2204460492503126e-16
2010-10-21,20,42,BIRCHMOUNT RD,EGLINTON AVE E,0,Major,2.2204460492503126e-16
2010-10-22,8,57,CARLINGVIEW DR,INTERNATIONAL BLVD,0,None,2.2204460492503126e-16
2010-10-22,8,57,CARLINGVIEW DR,INTERNATIONAL BLVD,0,Major,2.2204460492503126e-16
2010-10-23,2,22,CECIL ST,BEVERLEY ST,1,None,0.9999999999999998
2010-10-23,2,22,CECIL ST,BEVERLEY ST,1,Major,0.9999999999999998
2010-10-23,22,22,KIPLING AVE,DIXON RD,0,None,2.2204460492503126e-16
2010-10-23,22,47,KIPLING AVE,DIXON RD,0,Major,2.2204460492503126e-16
2010-10-24,19,52,GERRARD ST E,PARLIAMENT ST,0,None,2.2204460492503126e-16
2010-10-24,19,52,GERRARD ST E,PARLIAMENT ST,0,Major,2.2204460492503126e-16
2010-10-24,20,52,MURRAY ROSS PKWY,KEELE ST,0,None,2.2204460492503126e-16
2010-10-24,20,22,MURRAY ROSS PKWY,KEELE ST,0,Major,2.2204460492503126e-16
2010-10-25,17,47,REAN DR,SHEPPARD AVE E,0,Minor,2.2204460492503126e-16
2010-10-25,17,32,REAN DR,SHEPPARD AVE E,0,Major,2.2204460492503126e-16
2010-10-25,20,47,BIRCHMOUNT RD,SHEPPARD AVE E,0,Minor,2.2204460492503126e-16
2010-10-25,20,27,BIRCHMOUNT RD,SHEPPARD AVE E,0,Major,2.2204460492503126e-16
2010-10-25,20,27,BIRCHMOUNT RD,SHEPPARD AVE E,0,Major,2.2204460492503126e-16
2010-10-25,20,27,BIRCHMOUNT RD,SHEPPARD AVE E,0,Minimal,2.2204460492503126e-16
2010-10-27,7,37,STEELES AVE E,DON MILLS RD,0,Major,2.2204460492503126e-16
2010-10-27,7,32,STEELES AVE E,DON MILLS RD,0,None,2.2204460492503126e-16
2010-10-27,9,72,MARKLAND DR,BLOOR ST W,0,None,2.2204460492503126e-16
2010-10-27,9,87,MARKLAND DR,BLOOR ST W,0,Major,2.2204460492503126e-16
2010-10-29,22,42,GEORGE ST,DUNDAS ST E,0,Major,2.2204460492503126e-16
2010-11-01,11,47,MCCOWAN RD,LAWRENCE AVE E,0,Major,2.2204460492503126e-16
2010-11-01,11,52,MCCOWAN RD,LAWRENCE AVE E,0,None,2.2204460492503126e-16
2010-11-01,14,87,NEWCASTLE ST,ROYAL YORK RD,0,None,2.2204460492503126e-16
2010-11-01,14,67,NEWCASTLE ST,ROYAL YORK RD,0,Major,2.2204460492503126e-16
2010-11-01,17,37,ST CLAIR AVE W,AVENUE RD,0,None,2.2204460492503126e-16
2010-11-01,17,57,ST CLAIR AVE W,AVENUE RD,0,None,2.2204460492503126e-16
2010-11-01,17,27,ST CLAIR AVE W,AVENUE RD,0,None,2.2204460492503126e-16
2010-11-01,17,42,ST CLAIR AVE W,AVENUE RD,0,None,2.2204460492503126e-16
2010-11-01,17,67,ST CLAIR AVE W,AVENUE RD,0,Major,2.2204460492503126e-16
2010-11-01,17,22,ST CLAIR AVE W,AVENUE RD,0,Minimal,2.2204460492503126e-16
2010-11-01,17,32,ST CLAIR AVE W,AVENUE RD,0,Minimal,2.2204460492503126e-16
2010-11-02,9,57,PUTNAM  GT,STEELES AVE E,0,None,2.2204460492503126e-16
2010-11-02,9,77,PUTNAM  GT,STEELES AVE E,0,Major,2.2204460492503126e-16
2010-11-03,8,22,LAWRENCE AVE E,MOUNT PLEASANT RD,0,Major,2.2204460492503126e-16
2010-11-03,8,2,LAWRENCE AVE E,MOUNT PLEASANT RD,0,None,2.2204460492503126e-16
2010-11-03,8,37,LAWRENCE AVE E,MOUNT PLEASANT RD,0,None,2.2204460492503126e-16
2011-11-14,17,82,MORNINGSIDE Aven,MILNER Aven,0,Major,2.2204460492503126e-16
2010-11-03,10,72,BENJAMIN BLVD,MIDLAND AVE,0,Minor,2.2204460492503126e-16
